Balochi	HGDP00070	Asia
Balochi	HGDP00072	Asia
Balochi	HGDP00074	Asia
Balochi	HGDP00076	Asia
Balochi	HGDP00078	Asia
Balochi	HGDP00080	Asia
Balochi	HGDP00082	Asia
Balochi	HGDP00086	Asia
Balochi	HGDP00088	Asia
Balochi	HGDP00090	Asia
Balochi	HGDP00092	Asia
Balochi	HGDP00094	Asia
Balochi	HGDP00096	Asia
Balochi	HGDP00098	Asia
BantuKenya	HGDP01405	Africa
BantuKenya	HGDP01406	Africa
BantuKenya	HGDP01408	Africa
BantuKenya	HGDP01411	Africa
BantuKenya	HGDP01414	Africa
BantuKenya	HGDP01415	Africa
BantuKenya	HGDP01416	Africa
BantuKenya	HGDP01418	Africa
BantuKenya	HGDP01419	Africa
BantuSouthaAfrica	HGDP00993	Africa
BantuSouthaAfrica	HGDP00994	Africa
BantuSouthaAfrica	HGDP01028	Africa
BantuSouthaAfrica	HGDP01030	Africa
BantuSouthaAfrica	HGDP01031	Africa
BantuSouthaAfrica	HGDP01033	Africa
BantuSouthaAfrica	HGDP01034	Africa
BantuSouthaAfrica	HGDP01035	Africa
Basque	HGDP01357	Europe
Basque	HGDP01358	Europe
Basque	HGDP01359	Europe
Basque	HGDP01360	Europe
Basque	HGDP01361	Europe
Basque	HGDP01362	Europe
Basque	HGDP01363	Europe
Basque	HGDP01364	Europe
Basque	HGDP01365	Europe
Basque	HGDP01366	Europe
Basque	HGDP01367	Europe
Basque	HGDP01368	Europe
Basque	HGDP01370	Europe
Basque	HGDP01371	Europe
Basque	HGDP01372	Europe
Basque	HGDP01373	Europe
Basque	HGDP01374	Europe
Basque	HGDP01375	Europe
Basque	HGDP01376	Europe
Basque	HGDP01377	Europe
Basque	HGDP01378	Europe
Basque	HGDP01379	Europe
Basque	HGDP01380	Europe
Bedouin	HGDP00607	Africa
Bedouin	HGDP00608	Africa
Bedouin	HGDP00609	Africa
Bedouin	HGDP00610	Africa
Bedouin	HGDP00611	Africa
Bedouin	HGDP00612	Africa
Bedouin	HGDP00613	Africa
Bedouin	HGDP00614	Africa
Bedouin	HGDP00615	Africa
Bedouin	HGDP00616	Africa
Bedouin	HGDP00618	Africa
Bedouin	HGDP00619	Africa
Bedouin	HGDP00620	Africa
Bedouin	HGDP00621	Africa
Bedouin	HGDP00622	Africa
Bedouin	HGDP00623	Africa
Bedouin	HGDP00624	Africa
Bedouin	HGDP00625	Africa
Bedouin	HGDP00626	Africa
Bedouin	HGDP00627	Africa
Bedouin	HGDP00628	Africa
Bedouin	HGDP00629	Africa
Bedouin	HGDP00631	Africa
Bedouin	HGDP00632	Africa
Bedouin	HGDP00634	Africa
Bedouin	HGDP00635	Africa
Bedouin	HGDP00636	Africa
Bedouin	HGDP00637	Africa
Bedouin	HGDP00638	Africa
Bedouin	HGDP00639	Africa
Bedouin	HGDP00640	Africa
Bedouin	HGDP00641	Africa
Bedouin	HGDP00642	Africa
Bedouin	HGDP00643	Africa
Bedouin	HGDP00644	Africa
Bedouin	HGDP00645	Africa
Bedouin	HGDP00646	Africa
Bedouin	HGDP00647	Africa
Bedouin	HGDP00648	Africa
Bedouin	HGDP00649	Africa
Bedouin	HGDP00650	Africa
Bedouin	HGDP00651	Africa
Bedouin	HGDP00653	Africa
Bedouin	HGDP00654	Africa
Bedouin	HGDP00701	Africa
Belorussia	belarusian23vp	Europe
Belorussia	belarusian29zp	Europe
Belorussia	belarusian32zp	Europe
Belorussia	belarusian47zp	Europe
Belorussia	belarusian50vp	Europe
Belorussia	belarusian52vp	Europe
Belorussia	belarusian54zp	Europe
Belorussia	belorus1	Europe
Belorussia	belorus2	Europe
Belorussia	belorus3	Europe
Belorussia	belorus4	Europe
Belorussia	belorus5	Europe
Belorussia	belorus6	Europe
Belorussia	belorus7	Europe
Belorussia	belorus8	Europe
Belorussia	belorus10	Europe
Biaka	HGDP00454	Africa
Biaka	HGDP00455	Africa
Biaka	HGDP00457	Africa
Biaka	HGDP00458	Africa
Biaka	HGDP00459	Africa
Biaka	HGDP00460	Africa
Biaka	HGDP00461	Africa
Biaka	HGDP00465	Africa
Biaka	HGDP00469	Africa
Biaka	HGDP00470	Africa
Biaka	HGDP00472	Africa
Biaka	HGDP00473	Africa
Biaka	HGDP00475	Africa
Biaka	HGDP00479	Africa
Biaka	HGDP00985	Africa
Biaka	HGDP00986	Africa
Biaka	HGDP01086	Africa
Biaka	HGDP01090	Africa
Biaka	HGDP01094	Africa
Bosnia	Bosnian_2	Europe
Bosnia	Bosnian_3	Europe
Bosnia	Bosnian_4	Europe
Bosnia	Bosnian_5	Europe
Bosnia	Bosnian_6	Europe
Bosnia	Bosnian_7	Europe
Bosnia	Bosnian_8	Europe
Bosnia	Bosnian_10	Europe
Bosnia	Bosnian_11	Europe
Bosnia	Bosnian_12	Europe
Bosnia	Bosnian_13	Europe
Bosnia	Bosnian_14	Europe
Bosnia	Bosnian_15	Europe
Bosnia	Bosnian_16	Europe
Brahui	HGDP00001	Asia
Brahui	HGDP00003	Asia
Brahui	HGDP00005	Asia
Brahui	HGDP00007	Asia
Brahui	HGDP00009	Asia
Brahui	HGDP00011	Asia
Brahui	HGDP00015	Asia
Brahui	HGDP00017	Asia
Brahui	HGDP00019	Asia
Brahui	HGDP00021	Asia
Brahui	HGDP00023	Asia
Brahui	HGDP00025	Asia
Brahui	HGDP00027	Asia
Brahui	HGDP00029	Asia
Brahui	HGDP00031	Asia
Brahui	HGDP00033	Asia
Brahui	HGDP00035	Asia
Brahui	HGDP00039	Asia
Brahui	HGDP00041	Asia
Brahui	HGDP00043	Asia
Brahui	HGDP00045	Asia
Brahui	HGDP00047	Asia
Brahui	HGDP00049	Asia
Bulgaria	Bulgaria1	Europe
Bulgaria	Bulgaria2	Europe
Bulgaria	Bulgaria3	Europe
Bulgaria	Bulgaria4	Europe
Bulgaria	Bulgaria5	Europe
Bulgaria	Bulgaria6	Europe
Bulgaria	Bulgaria7	Europe
Bulgaria	Bulgaria8	Europe
Bulgaria	Bulgaria25	Europe
Bulgaria	Bulgaria26	Europe
Bulgaria	Bulgaria33	Europe
Bulgaria	Bulgaria37	Europe
Bulgaria	Bulgaria39	Europe
Bulgaria	Bulgarian1	Europe
Bulgaria	Bulgarian2	Europe
Bulgaria	Bulgarian4	Europe
Bulgaria	Bulgarian5	Europe
Bulgaria	Bulgarian6	Europe
Bulgaria	Bulgarian7	Europe
Bulgaria	Bulgarian8	Europe
Bulgaria	Bulgarian9	Europe
Bulgaria	Bulgarian10	Europe
Bulgaria	Bulgarian11	Europe
Bulgaria	Bulgarian12	Europe
Bulgaria	Bulgarian13	Europe
Bulgaria	Bulgarian14	Europe
Bulgaria	Bulgarian15	Europe
Bulgaria	Bulgarian16	Europe
Bulgaria	Bulgarian17	Europe
Bulgaria	Bulgarian18	Europe
Burusho	HGDP00336	Asia
Burusho	HGDP00338	Asia
Burusho	HGDP00341	Asia
Burusho	HGDP00346	Asia
Burusho	HGDP00351	Asia
Burusho	HGDP00356	Asia
Burusho	HGDP00359	Asia
Burusho	HGDP00364	Asia
Burusho	HGDP00371	Asia
Burusho	HGDP00372	Asia
Burusho	HGDP00376	Asia
Burusho	HGDP00382	Asia
Burusho	HGDP00388	Asia
Burusho	HGDP00392	Asia
Burusho	HGDP00397	Asia
Burusho	HGDP00402	Asia
Burusho	HGDP00407	Asia
Burusho	HGDP00412	Asia
Burusho	HGDP00417	Asia
Burusho	HGDP00423	Asia
Burusho	HGDP00428	Asia
Burusho	HGDP00433	Asia
Burusho	HGDP00438	Asia
Burusho	HGDP00444	Asia
Burusho	HGDP00445	Asia
Calabria	BEL33	Europe
Calabria	BEL37	Europe
Calabria	BEL38	Europe
Calabria	BEL43	Europe
Calabria	BEL45	Europe
Calabria	BEL47	Europe
Calabria	BEL49	Europe
Calabria	BEL51	Europe
Calabria	BEL52	Europe
Calabria	BEL53	Europe
Calabria	BEL54	Europe
Calabria	BEL56	Europe
Calabria	BEL57	Europe
Calabria	BEL58	Europe
Calabria	BEL59	Europe
Calabria	BEL60	Europe
Calabria	BEL61	Europe
CHB	NA18525	Asia
CHB	NA18526	Asia
CHB	NA18527	Asia
CHB	NA18528	Asia
CHB	NA18530	Asia
CHB	NA18532	Asia
CHB	NA18533	Asia
CHB	NA18534	Asia
CHB	NA18535	Asia
CHB	NA18536	Asia
CHB	NA18537	Asia
CHB	NA18538	Asia
CHB	NA18539	Asia
CHB	NA18541	Asia
CHB	NA18542	Asia
CHB	NA18543	Asia
CHB	NA18544	Asia
CHB	NA18545	Asia
CHB	NA18546	Asia
CHB	NA18547	Asia
CHB	NA18548	Asia
CHB	NA18549	Asia
CHB	NA18550	Asia
CHB	NA18552	Asia
CHB	NA18553	Asia
CHB	NA18555	Asia
CHB	NA18557	Asia
CHB	NA18558	Asia
CHB	NA18559	Asia
CHB	NA18560	Asia
CHB	NA18561	Asia
CHB	NA18562	Asia
CHB	NA18563	Asia
CHB	NA18564	Asia
CHB	NA18565	Asia
CHB	NA18566	Asia
CHB	NA18567	Asia
CHB	NA18570	Asia
CHB	NA18571	Asia
CHB	NA18572	Asia
CHB	NA18573	Asia
CHB	NA18574	Asia
CHB	NA18576	Asia
CHB	NA18577	Asia
CHB	NA18579	Asia
CHB	NA18582	Asia
CHB	NA18591	Asia
CHB	NA18592	Asia
CHB	NA18593	Asia
CHB	NA18595	Asia
CHB	NA18596	Asia
CHB	NA18597	Asia
CHB	NA18599	Asia
CHB	NA18602	Asia
CHB	NA18603	Asia
CHB	NA18605	Asia
CHB	NA18606	Asia
CHB	NA18608	Asia
CHB	NA18609	Asia
CHB	NA18610	Asia
CHB	NA18611	Asia
CHB	NA18612	Asia
CHB	NA18613	Asia
CHB	NA18614	Asia
CHB	NA18615	Asia
CHB	NA18616	Asia
CHB	NA18617	Asia
CHB	NA18618	Asia
CHB	NA18619	Asia
CHB	NA18620	Asia
CHB	NA18621	Asia
CHB	NA18622	Asia
CHB	NA18623	Asia
CHB	NA18624	Asia
CHB	NA18625	Asia
CHB	NA18626	Asia
CHB	NA18627	Asia
CHB	NA18628	Asia
CHB	NA18629	Asia
CHB	NA18630	Asia
CHB	NA18631	Asia
CHB	NA18632	Asia
CHB	NA18633	Asia
CHB	NA18634	Asia
CHB	NA18635	Asia
CHB	NA18636	Asia
CHB	NA18637	Asia
CHB	NA18638	Asia
CHB	NA18639	Asia
CHB	NA18640	Asia
CHB	NA18641	Asia
CHB	NA18642	Asia
CHB	NA18643	Asia
CHB	NA18644	Asia
CHB	NA18645	Asia
CHB	NA18646	Asia
CHB	NA18647	Asia
CHB	NA18648	Asia
CHB	NA18740	Asia
CHB	NA18745	Asia
CHB	NA18747	Asia
CHB	NA18748	Asia
CHB	NA18749	Asia
CHB	NA18757	Asia
CHB	NA18791	Asia
CHB	NA18794	Asia
CHB	NA18795	Asia
Chuvash	chuvash1	Europe
Chuvash	chuvash1_1m	Europe
Chuvash	chuvash2	Europe
Chuvash	chuvash3	Europe
Chuvash	chuvash3_1m	Europe
Chuvash	chuvash4	Europe
Chuvash	chuvash5	Europe
Chuvash	chuvash6	Europe
Chuvash	chuvash7	Europe
Chuvash	chuvash8	Europe
Chuvash	chuvash9	Europe
Chuvash	chuvash10	Europe
Chuvash	chuvash11	Europe
Chuvash	chuvash12	Europe
Chuvash	chuvash13	Europe
Chuvash	chuvash14	Europe
Chuvash	chuvash15	Europe
Chuvash	chuvash16	Europe
Chuvash	chuvash17	Europe
Corinthia	KOR-2	Europe
Corinthia	KOR-5	Europe
Corinthia	KOR-14	Europe
Corinthia	KOR-18	Europe
Corinthia	KOR-19	Europe
Corinthia	KOR-20	Europe
Corinthia	KOR-21	Europe
Corinthia	KOR-23	Europe
Corinthia	KOR-26	Europe
Corinthia	KOR-27	Europe
Corinthia	KOR-42	Europe
Corinthia	KOR-43	Europe
Corinthia	KOR-62	Europe
Corinthia	KOR-67	Europe
Corinthia	KOR-68	Europe
Corinthia	KOR-74	Europe
Croatia	croatBHCB12_1m	Europe
Croatia	croatBHCB16_1m	Europe
Croatia	croatBHCHZ11_1m	Europe
Croatia	croatBHCHZ13_1m	Europe
Croatia	croatia_B-H1	Europe
Croatia	Croatia_B-H1H	Europe
Croatia	croatia_B-H6	Europe
Croatia	Croatia_B-H8H	Europe
Croatia	croatia_B-H12	Europe
Croatia	croatia_B-H19	Europe
Croatia	Croatia_B-H20H	Europe
Croatia	Croatia_Cro26	Europe
Croatia	Croatia_Cro43	Europe
Croatia	Croatia_Cro53	Europe
Croatia	Croatia_Cro133	Europe
Croatia	Croatia_Cro140	Europe
Croatia	Croatia_Cro141	Europe
Croatia	Croatia_Cro142	Europe
Croatia	Croatia_Cro198	Europe
Croatia	Croatia_Cro302	Europe
Croatia	Croatia_Cro305	Europe
Croatia	Croatia_Cro312	Europe
Croatia	Croatia_Cro344	Europe
Croatia	Croatia_Cro432	Europe
Croatia	SPL0016	Europe
Croatia	SPL0031	Europe
Croatia	SPL0041	Europe
Croatia	SPL0047	Europe
Croatia	SPL0048	Europe
Croatia	SPL0053	Europe
Croatia	SPL0056	Europe
Croatia	SPL0066	Europe
Croatia	SPL0093	Europe
Croatia	SPL0103	Europe
Croatia	SPL0107	Europe
Croatia	SPL0143	Europe
Croatia	SPL0153	Europe
Croatia	SPL0156	Europe
Croatia	SPL0157	Europe
Croatia	SPL0158	Europe
Croatia	SPL0161	Europe
Croatia	SPL0182	Europe
Croatia	SPL0183	Europe
Cyprus	Cyprus1	Europe
Cyprus	Cyprus2	Europe
Cyprus	Cyprus3	Europe
Cyprus	Cyprus4	Europe
Cyprus	Cyprus5	Europe
Cyprus	Cyprus6	Europe
Cyprus	Cyprus7	Europe
Cyprus	Cyprus8	Europe
Cyprus	Cyprus9	Europe
Cyprus	Cyprus10	Europe
Cyprus	Cyprus11	Europe
Cyprus	Cyprus12	Europe
Dai	HGDP01307	Asia
Dai	HGDP01308	Asia
Dai	HGDP01309	Asia
Dai	HGDP01310	Asia
Dai	HGDP01311	Asia
Dai	HGDP01312	Asia
Dai	HGDP01313	Asia
Dai	HGDP01314	Asia
Dai	HGDP01315	Asia
Dai	HGDP01316	Asia
Daur	HGDP01213	Asia
Daur	HGDP01214	Asia
Daur	HGDP01215	Asia
Daur	HGDP01216	Asia
Daur	HGDP01217	Asia
Daur	HGDP01218	Asia
Daur	HGDP01220	Asia
Daur	HGDP01221	Asia
Daur	HGDP01222	Asia
DeepMani	ARE-1	Europe
DeepMani	ARE-4	Europe
DeepMani	ARE-5	Europe
DeepMani	ARE-6	Europe
DeepMani	ARE-7	Europe
DeepMani	ARE-8	Europe
DeepMani	ARE-9	Europe
DeepMani	ARE-10	Europe
DeepMani	ARE-11	Europe
DeepMani	ARE-15	Europe
DeepMani	ARE-19	Europe
DeepMani	ARE-22	Europe
DeepMani	ARE-23	Europe
DeepMani	ARE-25	Europe
DeepMani	ARE-26	Europe
DeepMani	ARE-27	Europe
DeepMani	ARE-29	Europe
DeepMani	ARE-36	Europe
DeepMani	ARE-40	Europe
Druze	GRC12118093	Europe
Druze	GRC12118094	Europe
Druze	GRC12118099	Europe
Druze	GRC12118106	Europe
Druze	HGDP00557	Europe
Druze	HGDP00558	Europe
Druze	HGDP00559	Europe
Druze	HGDP00560	Europe
Druze	HGDP00562	Europe
Druze	HGDP00563	Europe
Druze	HGDP00564	Europe
Druze	HGDP00565	Europe
Druze	HGDP00566	Europe
Druze	HGDP00567	Europe
Druze	HGDP00568	Europe
Druze	HGDP00569	Europe
Druze	HGDP00571	Europe
Druze	HGDP00572	Europe
Druze	HGDP00573	Europe
Druze	HGDP00574	Europe
Druze	HGDP00575	Europe
Druze	HGDP00576	Europe
Druze	HGDP00577	Europe
Druze	HGDP00578	Europe
Druze	HGDP00579	Europe
Druze	HGDP00580	Europe
Druze	HGDP00581	Europe
Druze	HGDP00582	Europe
Druze	HGDP00583	Europe
Druze	HGDP00584	Europe
Druze	HGDP00586	Europe
Druze	HGDP00587	Europe
Druze	HGDP00588	Europe
Druze	HGDP00590	Europe
Druze	HGDP00591	Europe
Druze	HGDP00594	Europe
Druze	HGDP00595	Europe
Druze	HGDP00597	Europe
Druze	HGDP00598	Europe
Druze	HGDP00599	Europe
Druze	HGDP00600	Europe
Druze	HGDP00601	Europe
Druze	HGDP00602	Europe
Druze	HGDP00604	Europe
Druze	HGDP00606	Europe
EastSicily	Ag-Sicily5	Europe
EastSicily	Ag-Sicily8	Europe
EastSicily	E-Sicily18	Europe
EastSicily	SR19	Europe
EastSicily	SR21	Europe
EastSicily	SR23	Europe
EastSicily	SR24R	Europe
EastSicily	SR44	Europe
EastSicily	SR48R	Europe
EastSicily	SR60	Europe
EastSicily	SR64	Europe
EastSicily	SR71R	Europe
EastSicily	SR78	Europe
EastTaygetos	ARE-3	Europe
EastTaygetos	ARE-28	Europe
EastTaygetos	ARE-31	Europe
EastTaygetos	ARE-35	Europe
EastTaygetos	LA-1	Europe
EastTaygetos	LA-3	Europe
EastTaygetos	LA-4	Europe
EastTaygetos	LA-6	Europe
EastTaygetos	LA-9	Europe
EastTaygetos	LA-10	Europe
EastTaygetos	LA-11	Europe
EastTaygetos	LA-14	Europe
EastTaygetos	LA-17	Europe
EastTaygetos	LA-47	Europe
EastTaygetos	LA-48	Europe
EastTaygetos	LA-50	Europe
EastTaygetos	LA-51	Europe
EastTaygetos	LA-52	Europe
EastTaygetos	LA-53	Europe
EastTaygetos	LA-56	Europe
EastTaygetos	LA-59	Europe
EastTaygetos	LA-60	Europe
EastTaygetos	LA-61	Europe
Egypt	Egypt1	Africa
Egypt	Egypt2	Africa
Egypt	Egypt3	Africa
Egypt	Egypt4	Africa
Egypt	Egypt5	Africa
Egypt	Egypt6	Africa
Egypt	Egypt7	Africa
Egypt	Egypt8	Africa
Egypt	Egypt9	Africa
Egypt	Egypt10	Africa
Egypt	Egypt11	Africa
Egypt	Egypt12	Africa
Elis	IL-1	Europe
Elis	IL-4	Europe
Elis	IL-6	Europe
Elis	IL-8	Europe
Elis	IL-13	Europe
Elis	IL-14	Europe
Elis	IL-15	Europe
Elis	IL-17	Europe
Elis	IL-21	Europe
Elis	IL-22	Europe
Elis	IL-23	Europe
Elis	IL-28	Europe
Elis	IL-30	Europe
Elis	IL-31	Europe
Elis	IL-34	Europe
Elis	IL-36	Europe
Elis	IL-38	Europe
Elis	IL-40	Europe
Elis	IL-42	Europe
Elis	IL-44	Europe
Elis	IL-46	Europe
Elis	IL-47	Europe
England	ENG003	Europe
England	ENG004	Europe
England	English1	Europe
England	English2	Europe
England	English3	Europe
England	English4	Europe
England	English5	Europe
England	English6	Europe
Estonia	ee59	Europe
Estonia	ee68	Europe
Estonia	ee72	Europe
Estonia	ee78	Europe
Estonia	ee86	Europe
Ethiopia	EthiopiaAm50	Africa
Ethiopia	EthiopiaAm52	Africa
Ethiopia	EthiopiaAm58	Africa
Ethiopia	EthiopiaAm59	Africa
Ethiopia	EthiopiaAm76	Africa
Ethiopia	EthiopiaAm77	Africa
Ethiopia	EthiopiaAm78	Africa
Ethiopia	EthiopiaOr41c	Africa
Ethiopia	EthiopiaOr42a	Africa
Ethiopia	EthiopiaOr44b	Africa
Ethiopia	EthiopiaOr45a	Africa
Ethiopia	EthiopiaOr48	Africa
Ethiopia	EthiopiaOr48c	Africa
Ethiopia	EthiopiaOr53b	Africa
Ethiopia	EthiopiaTi5	Africa
Ethiopia	EthiopiaTi7	Africa
Ethiopia	EthiopiaTi61	Africa
Ethiopia	EthiopiaTi63	Africa
Ethiopia	EthiopiaTi69	Africa
Finland	Finnish1	Europe
Finland	Finnish2	Europe
France	HGDP00511	Europe
France	HGDP00512	Europe
France	HGDP00513	Europe
France	HGDP00514	Europe
France	HGDP00515	Europe
France	HGDP00516	Europe
France	HGDP00517	Europe
France	HGDP00518	Europe
France	HGDP00519	Europe
France	HGDP00520	Europe
France	HGDP00521	Europe
France	HGDP00522	Europe
France	HGDP00523	Europe
France	HGDP00524	Europe
France	HGDP00525	Europe
France	HGDP00526	Europe
France	HGDP00527	Europe
France	HGDP00528	Europe
France	HGDP00529	Europe
France	HGDP00530	Europe
France	HGDP00533	Europe
France	HGDP00534	Europe
France	HGDP00535	Europe
France	HGDP00536	Europe
France	HGDP00537	Europe
France	HGDP00538	Europe
France	HGDP00539	Europe
GBR	HG00096	Europe
GBR	HG00097	Europe
GBR	HG00099	Europe
GBR	HG00100	Europe
GBR	HG00101	Europe
GBR	HG00102	Europe
GBR	HG00103	Europe
GBR	HG00105	Europe
GBR	HG00106	Europe
GBR	HG00107	Europe
GBR	HG00108	Europe
GBR	HG00109	Europe
GBR	HG00110	Europe
GBR	HG00111	Europe
GBR	HG00112	Europe
GBR	HG00113	Europe
GBR	HG00114	Europe
GBR	HG00115	Europe
GBR	HG00117	Europe
GBR	HG00118	Europe
GBR	HG00120	Europe
GBR	HG00121	Europe
GBR	HG00122	Europe
GBR	HG00123	Europe
GBR	HG00124	Europe
GBR	HG00125	Europe
GBR	HG00126	Europe
GBR	HG00127	Europe
GBR	HG00128	Europe
GBR	HG00129	Europe
GBR	HG00130	Europe
GBR	HG00131	Europe
GBR	HG00132	Europe
GBR	HG00133	Europe
GBR	HG00134	Europe
GBR	HG00135	Europe
GBR	HG00136	Europe
GBR	HG00137	Europe
GBR	HG00138	Europe
GBR	HG00139	Europe
GBR	HG00140	Europe
GBR	HG00141	Europe
GBR	HG00142	Europe
GBR	HG00143	Europe
GBR	HG00145	Europe
GBR	HG00147	Europe
GBR	HG00148	Europe
GBR	HG00149	Europe
GBR	HG00150	Europe
GBR	HG00151	Europe
GBR	HG00152	Europe
GBR	HG00154	Europe
GBR	HG00155	Europe
GBR	HG00156	Europe
GBR	HG00157	Europe
GBR	HG00158	Europe
GBR	HG00159	Europe
GBR	HG00160	Europe
GBR	HG00231	Europe
GBR	HG00232	Europe
GBR	HG00233	Europe
GBR	HG00234	Europe
GBR	HG00235	Europe
GBR	HG00236	Europe
GBR	HG00237	Europe
GBR	HG00238	Europe
GBR	HG00239	Europe
GBR	HG00240	Europe
GBR	HG00242	Europe
GBR	HG00243	Europe
GBR	HG00244	Europe
GBR	HG00245	Europe
GBR	HG00246	Europe
GBR	HG00248	Europe
GBR	HG00249	Europe
